#{"t_start": 1670365125.113294, "env_id": null}
r,l,t
72.213938,1001,25661.790624
73.884908,1001,25694.218838
1.222093,125,25698.392699
74.830429,1001,25730.936548
72.250376,1001,25763.795727
72.811363,1001,25792.340269
72.796583,1001,25819.671931
74.07803,1001,25847.24756
73.872582,1001,25872.880989
73.45044,1001,25897.582668
72.564519,1001,25923.475977
73.478678,1001,25951.760382
73.046092,1001,25981.307338
73.430846,1001,26009.907449
70.416019,1001,26039.185243
74.90943,1001,26068.491402
66.957922,1001,26100.877042
73.317928,1001,26131.700491
71.653054,1001,26160.02666
74.78022,1001,26186.817047
74.093243,1001,26213.515513
72.003229,1001,26241.782805
74.009183,1001,26271.148938
75.353277,1001,26301.676489
73.496223,1001,26331.37996
73.890932,1001,26357.545454
69.773568,1001,26383.932964
74.447111,1001,26409.403355
72.457386,1001,26436.514658
73.660948,1001,26463.38035
73.966057,1001,26490.157641
73.311926,1001,26519.680159
74.679584,1001,26549.75858
73.36814,1001,26579.779674
73.984587,1001,26608.61077
72.840784,1001,26635.006557
73.318505,1001,26661.848172
69.760638,1001,26688.356512
73.940318,1001,26716.748061
72.843395,1001,26742.831055
74.179099,1001,26770.449487
74.918466,1001,26799.849161
74.970937,1001,26829.911374
74.196737,1001,26859.092647
70.71358,1001,26889.204754
73.517646,1001,26915.903506
72.900828,1001,26942.670315
70.640991,1001,26968.758423
72.314987,1001,26994.185081
70.87797,1001,27020.390676
70.290186,1001,27046.120276
72.821884,1001,27072.082639
73.06056,1001,27098.075866
74.008535,1001,27127.472738
72.152413,1001,27156.719288
69.855208,1001,27184.402098
68.633786,1001,27210.810358
71.51774,1001,27237.315032
0.401931,422,27248.260865
71.930939,1001,27275.00535
66.282071,1001,27301.160155
12.242237,372,27311.478466
73.979639,1001,27338.224257
62.690012,1001,27364.415808
74.112091,1001,27390.961926
72.924113,1001,27416.446785
72.525601,1001,27443.975395
74.117443,1001,27469.651303
75.594817,1001,27497.695265
72.424809,1001,27526.971515
