#{"t_start": 1672664700.160758, "env_id": null}
r,l,t
12.720903,38,1980.684891
11.112762,37,1982.275846
11.819528,48,1984.122847
14.702519,55,1986.123846
14.507389,47,1987.945851
14.651139,51,1989.876847
13.699438,48,1991.794849
12.172654,46,1993.578849
14.36045,47,1995.368852
11.624944,52,1997.339845
10.05205,40,1999.01185
11.921926,51,2000.980875
10.713026,38,2002.602853
13.090725,46,2004.358876
15.358815,50,2006.224849
15.542039,52,2008.133848
16.889739,49,2010.065856
14.604841,46,2011.934849
12.227431,43,2013.649845
10.588659,46,2015.466874
12.642722,47,2017.257851
16.067063,52,2019.173847
13.920096,46,2020.97785
9.980125,48,2022.816877
18.211213,101,2025.819851
14.588719,43,2027.512845
13.792562,44,2029.26885
15.253184,44,2031.095847
13.00609,41,2032.758846
17.989059,61,2034.896847
16.675545,47,2036.721847
13.838264,46,2038.966846
16.2207,50,2040.992845
13.513874,46,2043.45185
10.698156,48,2045.295875
9.451863,47,2047.118847
11.056358,46,2049.179853
15.116808,46,2051.248848
12.010295,38,2052.94185
8.230741,40,2054.627847
14.10908,44,2056.427847
12.146707,58,2059.253849
13.259874,47,2061.10589
15.009633,58,2063.153849
14.018192,42,2064.863851
12.09187,40,2066.516874
7.685916,57,2068.58085
15.177568,52,2070.586848
14.561427,50,2072.465854
9.394991,50,2074.295848
16.247398,52,2076.240849
11.143218,35,2077.839851
12.800372,47,2079.693848
15.482717,48,2081.574874
14.483516,54,2083.572851
15.998844,51,2085.443849
7.680964,51,2087.339847
15.48294,52,2089.233847
17.088342,58,2091.25885
13.45414,63,2093.450851
11.601136,44,2095.187848
10.606634,34,2096.754848
15.006871,50,2099.003848
15.600934,61,2101.453848
15.336177,48,2103.455851
9.434147,55,2105.71985
13.032596,42,2107.481847
15.482146,51,2109.394846
10.623729,48,2111.344851
14.074077,46,2113.929849
9.590523,45,2115.796851
13.704127,45,2117.591848
10.297122,55,2119.594876
13.529024,46,2121.406874
9.477803,47,2123.195846
10.295821,32,2124.642846
15.037079,50,2126.535851
16.54277,47,2128.343847
12.957709,45,2130.116875
14.86153,46,2134.63185
12.31173,42,2136.418848
17.203418,52,2138.33385
15.928548,46,2140.075845
10.57693,48,2141.89885
16.698962,50,2143.777845
15.602254,50,2145.656852
15.969842,63,2147.782875
16.69765,52,2149.704845
15.736966,51,2151.648848
14.699754,43,2153.395846
9.609137,59,2155.526846
10.401008,48,2157.389846
13.579941,52,2159.315847
11.85161,50,2161.480847
16.020094,55,2163.73185
10.213306,45,2165.570845
16.077455,50,2167.422849
18.320314,54,2169.407847
13.478794,56,2171.953846
16.752286,49,2173.860847
11.965223,48,2175.744874
14.196624,45,2177.839847
17.890525,60,2179.952892
15.765402,51,2181.903848
11.053058,42,2183.598846
12.289111,47,2185.469849
14.362505,44,2187.34385
13.467639,52,2189.41685
12.744135,50,2191.528858
8.949926,53,2193.630849
10.276371,48,2195.526849
14.546235,42,2197.50085
15.84961,46,2199.394847
13.90406,59,2201.559849
17.762824,52,2203.558849
13.374796,41,2205.259845
15.157003,53,2207.184848
16.822567,51,2209.10785
17.175625,48,2211.022847
19.766092,82,2213.53185
17.444283,54,2215.498848
15.272915,50,2217.439851
10.502969,44,2219.194853
10.402118,55,2221.249882
13.717069,47,2223.583849
11.633063,52,2225.993852
15.369097,45,2227.867875
14.887984,46,2229.933845
13.264944,47,2233.485848
14.732856,48,2235.820849
16.761104,53,2237.778847
13.616433,53,2239.781847
16.666102,50,2241.980847
16.943346,52,2244.055847
14.370554,52,2245.949849
12.924571,52,2247.995849
12.907962,49,2249.862849
8.083917,40,2251.617848
14.78069,44,2253.401847
11.182339,45,2255.196875
13.3707,49,2257.022846
15.884079,47,2258.806875
12.927146,46,2260.60185
13.58054,41,2262.337847
12.427765,46,2264.206846
14.311975,45,2265.981848
8.435574,123,2269.52285
16.035847,47,2271.432848
14.763249,54,2273.491848
13.031957,44,2275.256847
9.458757,43,2277.04385
13.039573,51,2278.998847
18.069942,49,2280.928878
18.090897,57,2283.076849
11.048059,44,2284.877845
15.248104,47,2286.700852
18.355319,53,2288.672846
16.19976,52,2290.615847
12.63608,42,2292.469846
16.205792,51,2294.561845
14.163278,54,2298.603848
22.440274,74,2300.965847
10.713237,48,2302.914848
12.494363,59,2304.963845
